Transaction_ID,Product_ID,Location_ID,Transaction_Type,Quantity,Unit_Cost,Transaction_Date,Reference_Number,Created_By_User
TXN-01008,CAB-032,BRA-014,TRANSFER,61,90.41,11-05-2025,TR-3976-20250511,system_admin
TXN-01009,LIG-071,IND-049,ISSUE,-145,371.43,14-06-2025,IS-3917-20250614,inventory_mgr
TXN-01010,LIG-052,JAP-012,ISSUE,-123,1349.69,23-05-2025,IS-7156-20250523,system_admin
TXN-01011,TYR-151,AUS-045,RECEIPT,335,2094.56,02-03-2025,RE-6305-20250302,auto_process
TXN-01012,ELE-085,USA-026,TRANSFER,-98,3462.23,15-02-2025,TR-2814-20250215,store_keeper
TXN-01013,ELE-086,JAP-044,RECEIPT,130,5173.29,04-05-2025,RE-8380-20250504,auto_process
TXN-01014,CAB-020,JAP-012,TRANSFER,-36,68.57,03-03-2025,TR-2840-20250303,inventory_mgr
TXN-01015,MIR-169,AUS-037,TRANSFER,-55,739.44,02-03-2025,TR-1754-20250302,store_keeper
TXN-01016,MIR-171,GER-003,RECEIPT,13,1303.05,05-08-2025,RE-8737-20250805,inventory_mgr
TXN-01017,ELE-120,GER-019,RECEIPT,53,6138.53,31-05-2025,RE-6747-20250531,inventory_mgr
TXN-01018,CAB-020,AUS-037,TRANSFER,198,62.47,21-07-2025,TR-4084-20250721,system_admin
TXN-01019,CAB-006,AUS-005,RECEIPT,410,61.43,08-07-2025,RE-2116-20250708,inventory_mgr
TXN-01020,CAB-008,USA-010,TRANSFER,-171,111.63,28-05-2025,TR-2636-20250528,store_keeper
TXN-01021,LIG-045,CAN-047,RECEIPT,51,447.74,19-03-2025,RE-4894-20250319,store_keeper
TXN-01022,TYR-128,JAP-028,RECEIPT,411,6850.57,19-04-2025,RE-1565-20250419,store_keeper
TXN-01023,ELE-089,BRA-030,TRANSFER,40,1704.08,21-02-2025,TR-8670-20250221,system_admin
TXN-01024,MIR-176,AUS-037,RECEIPT,229,1068.36,16-07-2025,RE-7444-20250716,inventory_mgr
TXN-01025,MIR-179,USA-042,RECEIPT,395,476.47,03-08-2025,RE-9330-20250803,auto_process
TXN-01026,LIG-041,USA-050,ISSUE,-284,1645.46,15-07-2025,IS-2431-20250715,auto_process
TXN-01027,CAB-027,AUS-029,RECEIPT,148,107.51,06-06-2025,RE-5155-20250606,inventory_mgr
TXN-01028,LIG-076,IND-041,RECEIPT,98,1332.27,15-06-2025,RE-4366-20250615,inventory_mgr
TXN-01029,CAB-018,IND-041,TRANSFER,-23,59.41,11-03-2025,TR-4471-20250311,system_admin
TXN-01030,TYR-144,USA-010,ISSUE,-263,3053.59,05-03-2025,IS-2732-20250305,system_admin
TXN-01031,CAB-024,USA-018,TRANSFER,100,63.51,29-04-2025,TR-8526-20250429,auto_process
TXN-01032,CAB-023,GER-003,TRANSFER,126,76.6,16-05-2025,TR-3664-20250516,store_keeper
TXN-01033,MIR-189,JAP-020,TRANSFER,-50,1558.68,30-04-2025,TR-2573-20250430,auto_process
TXN-01034,ELE-119,JAP-044,ISSUE,-106,2502.94,05-06-2025,IS-3917-20250605,store_keeper
TXN-01035,CAB-037,JAP-004,RECEIPT,435,54.92,28-04-2025,RE-5761-20250428,store_keeper
TXN-01036,LIG-057,UK-032,TRANSFER,-186,1930.77,31-07-2025,TR-4360-20250731,inventory_mgr
TXN-01037,TYR-123,JAP-012,RECEIPT,66,5755.12,01-06-2025,RE-4522-20250601,inventory_mgr
TXN-01038,TYR-149,AUS-013,ISSUE,-253,2483.67,22-04-2025,IS-1948-20250422,store_keeper
TXN-01039,TYR-128,USA-042,RECEIPT,242,7086.44,11-04-2025,RE-5950-20250411,system_admin
TXN-01040,MIR-169,GER-043,TRANSFER,7,749.03,25-03-2025,TR-6816-20250325,auto_process
TXN-01041,CAB-037,BRA-030,ISSUE,-10,48.95,08-08-2025,IS-4660-20250808,inventory_mgr
TXN-01042,ELE-094,UK-032,RECEIPT,57,2318.29,31-05-2025,RE-7778-20250531,inventory_mgr
TXN-01043,CAB-004,USA-018,RECEIPT,344,43.61,25-07-2025,RE-7870-20250725,system_admin
TXN-01044,LIG-072,USA-034,TRANSFER,-13,2131.64,08-05-2025,TR-7389-20250508,auto_process
TXN-01045,ELE-112,JAP-044,RECEIPT,68,3028.08,28-02-2025,RE-9613-20250228,inventory_mgr
TXN-01046,LIG-055,JAP-036,ISSUE,-83,2406.81,07-07-2025,IS-9599-20250707,system_admin
TXN-01047,CAB-040,USA-050,RECEIPT,394,91.26,25-02-2025,RE-8837-20250225,inventory_mgr
TXN-01048,ELE-107,CAN-031,ISSUE,-138,2642.03,11-05-2025,IS-9115-20250511,store_keeper
TXN-01049,MIR-173,USA-050,TRANSFER,29,1059.36,24-05-2025,TR-6933-20250524,store_keeper
TXN-01050,CAB-039,USA-034,TRANSFER,60,54.39,25-05-2025,TR-7801-20250525,store_keeper
TXN-01051,TYR-131,GER-035,TRANSFER,-107,4574.06,18-04-2025,TR-4540-20250418,system_admin
TXN-01052,MIR-193,CAN-039,ISSUE,-222,617.71,19-06-2025,IS-7918-20250619,system_admin
TXN-01053,CAB-035,GER-003,TRANSFER,-179,133.21,28-07-2025,TR-4154-20250728,auto_process
TXN-01054,ELE-104,GER-035,TRANSFER,96,5655.13,19-07-2025,TR-3310-20250719,store_keeper
TXN-01055,CAB-025,UK-016,RECEIPT,207,48.81,16-07-2025,RE-2586-20250716,auto_process
TXN-01056,LIG-057,IND-009,TRANSFER,-87,1746.06,05-05-2025,TR-6322-20250505,store_keeper
TXN-01057,ELE-105,UK-040,ISSUE,-35,1808,25-02-2025,IS-7191-20250225,auto_process
TXN-01058,LIG-070,AUS-005,ISSUE,-263,937.76,27-05-2025,IS-4457-20250527,inventory_mgr
TXN-01059,ELE-083,AUS-029,TRANSFER,10,7844.76,23-03-2025,TR-2922-20250323,store_keeper
TXN-01060,MIR-161,IND-025,TRANSFER,-84,1091.92,25-02-2025,TR-8878-20250225,store_keeper
TXN-01061,ELE-094,IND-017,RECEIPT,491,2150.73,06-03-2025,RE-8570-20250306,store_keeper
TXN-01062,MIR-184,BRA-038,ISSUE,-192,1063.2,18-02-2025,IS-6061-20250218,auto_process
TXN-01063,TYR-153,USA-010,ISSUE,-170,4536.47,15-05-2025,IS-7721-20250515,auto_process
TXN-01064,LIG-060,BRA-014,RECEIPT,338,565.55,13-06-2025,RE-9154-20250613,system_admin
TXN-01065,TYR-147,USA-010,RECEIPT,409,8064.48,10-04-2025,RE-1360-20250410,auto_process
TXN-01066,CAB-003,AUS-029,RECEIPT,114,39.07,21-06-2025,RE-3883-20250621,auto_process
TXN-01067,LIG-068,USA-010,RECEIPT,378,2425.86,30-04-2025,RE-4127-20250430,auto_process
TXN-01068,LIG-075,AUS-037,RECEIPT,20,2143.5,26-04-2025,RE-9672-20250426,inventory_mgr
TXN-01069,ELE-085,UK-008,TRANSFER,199,4100.03,25-03-2025,TR-1500-20250325,auto_process
TXN-01070,LIG-050,UK-016,TRANSFER,115,2084.06,26-02-2025,TR-8058-20250226,store_keeper
TXN-01071,CAB-034,JAP-036,TRANSFER,92,72.24,21-03-2025,TR-9918-20250321,inventory_mgr
TXN-01072,CAB-039,GER-043,RECEIPT,340,57.44,06-06-2025,RE-8922-20250606,store_keeper
TXN-01073,LIG-053,IND-001,ISSUE,-130,2143.24,20-03-2025,IS-7869-20250320,inventory_mgr
TXN-01074,ELE-088,AUS-005,RECEIPT,451,5547.07,12-05-2025,RE-3619-20250512,auto_process
TXN-01075,ELE-084,JAP-012,RECEIPT,483,3335.49,11-08-2025,RE-6156-20250811,inventory_mgr
TXN-01076,ELE-109,AUS-021,TRANSFER,-28,697.29,27-05-2025,TR-1396-20250527,auto_process
TXN-01077,CAB-038,BRA-014,ISSUE,-205,100.74,10-05-2025,IS-1995-20250510,system_admin
TXN-01078,LIG-061,USA-002,ISSUE,-261,592.43,16-02-2025,IS-5321-20250216,system_admin
TXN-01079,TYR-144,BRA-046,TRANSFER,-45,3447.47,12-03-2025,TR-4154-20250312,system_admin
TXN-01080,CAB-011,GER-003,RECEIPT,481,85.02,15-03-2025,RE-4602-20250315,system_admin
TXN-01081,LIG-046,JAP-036,TRANSFER,-102,843.06,07-04-2025,TR-7412-20250407,inventory_mgr
TXN-01082,CAB-038,CAN-023,ISSUE,-209,96.12,14-07-2025,IS-9454-20250714,system_admin
TXN-01083,CAB-001,IND-049,RECEIPT,10,59.87,07-08-2025,RE-9812-20250807,system_admin
TXN-01084,MIR-200,GER-035,TRANSFER,132,831.58,13-06-2025,TR-1008-20250613,inventory_mgr
TXN-01085,MIR-179,AUS-005,ISSUE,-232,535.58,18-04-2025,IS-9124-20250418,inventory_mgr
TXN-01086,LIG-060,BRA-006,TRANSFER,-82,701.94,10-07-2025,TR-8162-20250710,system_admin
TXN-01087,LIG-079,USA-042,ISSUE,-150,390.27,30-03-2025,IS-6340-20250330,inventory_mgr
TXN-01088,CAB-039,UK-008,ISSUE,-180,57.9,17-05-2025,IS-6327-20250517,store_keeper
TXN-01089,LIG-065,JAP-020,RECEIPT,396,1920.39,21-03-2025,RE-2999-20250321,store_keeper
TXN-01090,CAB-017,IND-009,TRANSFER,-151,101.28,12-02-2025,TR-8821-20250212,system_admin
TXN-01091,LIG-048,JAP-036,ISSUE,-220,2315.75,06-07-2025,IS-6430-20250706,system_admin
TXN-01092,TYR-142,USA-034,TRANSFER,-85,3313.94,14-04-2025,TR-9965-20250414,system_admin
TXN-01093,CAB-023,JAP-020,ISSUE,-230,89.26,07-05-2025,IS-4787-20250507,auto_process
TXN-01094,MIR-167,CAN-039,RECEIPT,42,824.11,07-03-2025,RE-8684-20250307,auto_process
TXN-01095,CAB-010,CAN-023,TRANSFER,-6,75.58,24-02-2025,TR-7293-20250224,store_keeper
TXN-01096,CAB-002,IND-009,TRANSFER,-192,79.74,10-06-2025,TR-4050-20250610,system_admin
TXN-01097,MIR-187,GER-027,ISSUE,-90,1284.95,26-06-2025,IS-5851-20250626,store_keeper
TXN-01098,ELE-087,JAP-020,TRANSFER,41,2023.9,16-03-2025,TR-8852-20250316,store_keeper
TXN-01099,LIG-066,BRA-014,TRANSFER,-183,1636.63,04-08-2025,TR-4003-20250804,auto_process
TXN-01100,CAB-033,AUS-037,TRANSFER,-95,57.36,10-06-2025,TR-8163-20250610,inventory_mgr
TXN-01101,CAB-029,UK-024,ISSUE,-184,82.5,01-07-2025,IS-1611-20250701,auto_process
TXN-01102,MIR-185,UK-048,ISSUE,-193,311.24,18-07-2025,IS-5065-20250718,inventory_mgr
TXN-01103,LIG-046,GER-011,RECEIPT,97,1041.69,05-03-2025,RE-4859-20250305,auto_process
TXN-01104,TYR-132,CAN-007,TRANSFER,184,9849.56,05-07-2025,TR-6534-20250705,system_admin
TXN-01105,ELE-102,CAN-023,RECEIPT,122,4898.86,04-07-2025,RE-8755-20250704,system_admin
TXN-01106,CAB-007,USA-050,ISSUE,-165,102.69,01-05-2025,IS-8005-20250501,store_keeper
TXN-01107,ELE-090,IND-049,TRANSFER,0,2807.8,23-05-2025,TR-5180-20250523,inventory_mgr
TXN-01108,LIG-041,CAN-039,RECEIPT,42,1420.76,12-02-2025,RE-9150-20250212,auto_process
TXN-01109,CAB-017,CAN-015,ISSUE,-261,117.46,06-04-2025,IS-8579-20250406,auto_process
TXN-01110,ELE-089,JAP-028,ISSUE,-47,1801.08,07-05-2025,IS-4084-20250507,store_keeper
TXN-01111,CAB-025,BRA-022,TRANSFER,-30,45.14,10-06-2025,TR-5979-20250610,system_admin
TXN-01112,CAB-027,USA-034,RECEIPT,212,130.37,21-04-2025,RE-6758-20250421,system_admin
TXN-01113,ELE-104,AUS-005,RECEIPT,448,4958.22,29-03-2025,RE-8733-20250329,inventory_mgr
TXN-01114,LIG-048,CAN-007,RECEIPT,294,2238.78,30-07-2025,RE-1669-20250730,system_admin
TXN-01115,LIG-049,UK-024,RECEIPT,159,2068.71,14-02-2025,RE-1717-20250214,system_admin
TXN-01116,ELE-105,UK-016,TRANSFER,37,1895.91,26-02-2025,TR-4761-20250226,system_admin
TXN-01117,TYR-135,BRA-022,ISSUE,-12,9273.2,22-03-2025,IS-4247-20250322,system_admin
TXN-01118,LIG-049,CAN-039,TRANSFER,-66,2110.45,05-03-2025,TR-6146-20250305,inventory_mgr
TXN-01119,TYR-135,IND-017,TRANSFER,161,9356.66,04-03-2025,TR-3203-20250304,inventory_mgr
TXN-01120,LIG-075,IND-025,TRANSFER,-39,2304.85,24-06-2025,TR-1314-20250624,store_keeper
TXN-01121,LIG-050,CAN-007,RECEIPT,477,1994.65,23-02-2025,RE-9907-20250223,store_keeper
TXN-01122,MIR-171,AUS-013,RECEIPT,217,1291.92,26-04-2025,RE-6635-20250426,auto_process
TXN-01123,MIR-188,BRA-030,ISSUE,-275,224.72,03-08-2025,IS-5741-20250803,system_admin
TXN-01124,ELE-100,JAP-044,RECEIPT,438,8039.96,15-03-2025,RE-6429-20250315,auto_process
TXN-01125,CAB-005,BRA-022,ISSUE,-132,47.1,20-02-2025,IS-2587-20250220,inventory_mgr
TXN-01126,MIR-189,IND-033,RECEIPT,114,1476.05,28-02-2025,RE-5751-20250228,auto_process
TXN-01127,ELE-096,USA-050,RECEIPT,324,4486.23,19-07-2025,RE-5293-20250719,system_admin
TXN-01128,ELE-083,IND-009,TRANSFER,57,7196.85,26-05-2025,TR-8411-20250526,inventory_mgr
TXN-01129,TYR-152,USA-050,TRANSFER,-20,10500.11,14-06-2025,TR-7874-20250614,system_admin
TXN-01130,CAB-011,UK-032,ISSUE,-93,81.81,12-03-2025,IS-1651-20250312,system_admin
TXN-01131,CAB-023,CAN-031,ISSUE,-80,84.01,16-02-2025,IS-5393-20250216,store_keeper
TXN-01132,LIG-066,BRA-022,ISSUE,-222,1774.92,31-07-2025,IS-5896-20250731,store_keeper
TXN-01133,TYR-128,BRA-046,TRANSFER,-27,7186.73,05-07-2025,TR-2371-20250705,store_keeper
TXN-01134,ELE-116,BRA-022,RECEIPT,392,2556.16,17-06-2025,RE-3108-20250617,store_keeper
TXN-01135,ELE-114,JAP-020,ISSUE,-26,3775.52,23-03-2025,IS-3110-20250323,store_keeper
TXN-01136,LIG-053,GER-003,TRANSFER,-45,2158.52,01-06-2025,TR-4355-20250601,system_admin
TXN-01137,ELE-083,JAP-020,ISSUE,-148,7991.15,02-04-2025,IS-1832-20250402,system_admin
TXN-01138,LIG-054,IND-017,RECEIPT,201,1829.45,06-08-2025,RE-2679-20250806,system_admin
TXN-01139,ELE-100,GER-003,TRANSFER,-199,8298.8,17-07-2025,TR-8955-20250717,inventory_mgr
TXN-01140,MIR-170,AUS-013,ISSUE,-48,371.54,23-05-2025,IS-7914-20250523,auto_process
TXN-01141,MIR-188,IND-001,ISSUE,-256,230.06,07-04-2025,IS-6156-20250407,auto_process
TXN-01142,MIR-186,JAP-036,TRANSFER,144,172.76,16-02-2025,TR-4380-20250216,auto_process
TXN-01143,TYR-158,AUS-005,ISSUE,-234,8465.1,22-04-2025,IS-2414-20250422,auto_process
TXN-01144,TYR-135,BRA-014,ISSUE,-98,9289.39,09-04-2025,IS-3695-20250409,store_keeper
TXN-01145,MIR-193,GER-011,TRANSFER,184,571.29,12-04-2025,TR-6885-20250412,system_admin
TXN-01146,TYR-125,UK-024,RECEIPT,455,11046.61,24-04-2025,RE-4820-20250424,inventory_mgr
TXN-01147,CAB-001,CAN-007,RECEIPT,310,69.04,14-03-2025,RE-2708-20250314,store_keeper
TXN-01148,LIG-053,CAN-023,ISSUE,-121,1985.79,11-03-2025,IS-2794-20250311,inventory_mgr
TXN-01149,ELE-083,BRA-006,RECEIPT,226,7422.54,10-03-2025,RE-4476-20250310,system_admin
TXN-01150,LIG-061,IND-017,RECEIPT,45,717.78,07-03-2025,RE-4131-20250307,auto_process
TXN-01151,LIG-074,IND-009,RECEIPT,457,744.22,24-05-2025,RE-8156-20250524,auto_process
TXN-01152,CAB-017,AUS-037,TRANSFER,-130,116.26,17-03-2025,TR-3943-20250317,inventory_mgr
TXN-01153,MIR-180,AUS-021,ISSUE,-273,188.88,09-03-2025,IS-1526-20250309,store_keeper
TXN-01154,CAB-029,CAN-015,RECEIPT,489,85.96,13-02-2025,RE-1206-20250213,auto_process
TXN-01155,TYR-123,CAN-039,TRANSFER,5,5589.76,30-07-2025,TR-9037-20250730,inventory_mgr
TXN-01156,MIR-197,IND-017,ISSUE,-266,446.64,01-06-2025,IS-6209-20250601,store_keeper
TXN-01157,TYR-147,IND-049,TRANSFER,-102,7840.65,02-07-2025,TR-8843-20250702,auto_process
TXN-01158,ELE-083,IND-049,ISSUE,-107,7314.25,07-08-2025,IS-3190-20250807,inventory_mgr
TXN-01159,CAB-022,BRA-014,RECEIPT,342,111.31,19-02-2025,RE-4702-20250219,store_keeper
TXN-01160,ELE-083,GER-035,RECEIPT,343,7103.9,08-03-2025,RE-5342-20250308,system_admin
TXN-01161,ELE-087,UK-008,TRANSFER,-30,1911.37,26-03-2025,TR-3758-20250326,auto_process
TXN-01162,CAB-037,BRA-006,RECEIPT,447,50.33,07-07-2025,RE-6432-20250707,auto_process
TXN-01163,LIG-078,USA-018,RECEIPT,384,509.3,12-04-2025,RE-4758-20250412,store_keeper
TXN-01164,ELE-106,UK-024,RECEIPT,250,4957.8,28-07-2025,RE-4935-20250728,auto_process
TXN-01165,LIG-077,IND-001,RECEIPT,268,1127,16-07-2025,RE-2253-20250716,system_admin
TXN-01166,ELE-116,AUS-021,RECEIPT,249,2732.85,21-04-2025,RE-2744-20250421,system_admin
TXN-01167,ELE-093,GER-011,ISSUE,-145,799.18,29-03-2025,IS-8686-20250329,auto_process
TXN-01168,TYR-157,GER-019,ISSUE,-33,11015.59,01-08-2025,IS-3598-20250801,auto_process
TXN-01169,CAB-019,IND-001,TRANSFER,184,60.26,05-04-2025,TR-9087-20250405,auto_process
TXN-01170,CAB-001,USA-042,ISSUE,-207,72.71,15-05-2025,IS-9165-20250515,auto_process
TXN-01171,MIR-172,USA-002,RECEIPT,423,914.46,16-02-2025,RE-4328-20250216,store_keeper
TXN-01172,LIG-080,GER-043,ISSUE,-250,1627.91,27-05-2025,IS-3225-20250527,store_keeper
TXN-01173,MIR-193,UK-008,TRANSFER,170,591.99,22-02-2025,TR-6856-20250222,store_keeper
TXN-01174,LIG-042,BRA-014,RECEIPT,278,1274.06,06-05-2025,RE-3123-20250506,store_keeper
TXN-01175,LIG-074,CAN-023,ISSUE,-204,658.16,12-07-2025,IS-5124-20250712,auto_process
TXN-01176,MIR-175,BRA-006,RECEIPT,102,1058.44,16-02-2025,RE-2305-20250216,inventory_mgr
TXN-01177,CAB-002,JAP-044,ISSUE,-57,66.91,18-04-2025,IS-9430-20250418,auto_process
TXN-01178,MIR-166,CAN-031,RECEIPT,376,526.42,14-03-2025,RE-1381-20250314,auto_process
TXN-01179,MIR-197,IND-033,TRANSFER,-97,465.91,29-06-2025,TR-1667-20250629,system_admin
TXN-01180,MIR-182,USA-042,RECEIPT,79,636.56,10-03-2025,RE-5045-20250310,auto_process
TXN-01181,TYR-145,IND-009,TRANSFER,-168,3351.97,19-03-2025,TR-4745-20250319,system_admin
TXN-01182,TYR-124,JAP-012,TRANSFER,-54,6820.2,11-03-2025,TR-4023-20250311,store_keeper
TXN-01183,TYR-157,USA-018,TRANSFER,196,10542.31,11-06-2025,TR-9758-20250611,auto_process
TXN-01184,TYR-130,CAN-007,TRANSFER,-73,8656.99,23-03-2025,TR-9713-20250323,auto_process
TXN-01185,CAB-013,BRA-014,ISSUE,-56,125.72,31-03-2025,IS-6685-20250331,store_keeper
TXN-01186,MIR-190,BRA-046,TRANSFER,-129,564.66,30-06-2025,TR-7135-20250630,auto_process
TXN-01187,ELE-094,JAP-004,ISSUE,-55,2073.55,06-05-2025,IS-9976-20250506,auto_process
TXN-01188,CAB-020,UK-040,RECEIPT,73,74.46,05-08-2025,RE-2070-20250805,inventory_mgr
TXN-01189,CAB-006,USA-042,TRANSFER,-147,63.46,03-06-2025,TR-1757-20250603,store_keeper
TXN-01190,TYR-132,IND-017,TRANSFER,117,9090.06,05-04-2025,TR-1764-20250405,auto_process
TXN-01191,LIG-046,CAN-023,ISSUE,-217,989.78,16-06-2025,IS-4924-20250616,store_keeper
TXN-01192,CAB-016,AUS-029,RECEIPT,45,109.65,17-07-2025,RE-3739-20250717,store_keeper
TXN-01193,MIR-198,JAP-012,RECEIPT,304,1378.25,17-04-2025,RE-2405-20250417,auto_process
TXN-01194,MIR-177,AUS-005,TRANSFER,-41,621.89,17-03-2025,TR-2941-20250317,inventory_mgr
TXN-01195,CAB-020,AUS-045,ISSUE,-95,63.28,21-07-2025,IS-1282-20250721,auto_process
TXN-01196,TYR-142,IND-033,ISSUE,-140,3278.59,29-05-2025,IS-7414-20250529,system_admin
TXN-01197,CAB-025,UK-016,TRANSFER,-163,45.17,30-03-2025,TR-6708-20250330,inventory_mgr
TXN-01198,LIG-056,IND-017,ISSUE,-235,2052.43,10-08-2025,IS-9467-20250810,store_keeper
TXN-01199,TYR-157,CAN-007,TRANSFER,196,10231.43,24-04-2025,TR-8197-20250424,system_admin
TXN-01200,CAB-007,CAN-007,TRANSFER,-124,125.58,11-06-2025,TR-9020-20250611,auto_process
TXN-01201,CAB-011,UK-048,ISSUE,-61,72.34,08-03-2025,IS-5200-20250308,auto_process
TXN-01202,LIG-042,BRA-030,RECEIPT,141,1361.27,22-04-2025,RE-2053-20250422,system_admin
TXN-01203,LIG-079,UK-040,TRANSFER,176,416.14,06-07-2025,TR-4676-20250706,auto_process
TXN-01204,MIR-175,JAP-044,TRANSFER,34,1251.4,18-02-2025,TR-9928-20250218,auto_process
TXN-01205,MIR-182,GER-027,RECEIPT,407,656.11,15-07-2025,RE-9392-20250715,system_admin
TXN-01206,ELE-120,GER-011,RECEIPT,190,6032.06,10-04-2025,RE-5804-20250410,system_admin
TXN-01207,LIG-048,BRA-030,RECEIPT,18,2458.68,26-03-2025,RE-3859-20250326,auto_process
TXN-01208,LIG-063,CAN-039,TRANSFER,46,702.89,30-06-2025,TR-4089-20250630,auto_process
TXN-01209,CAB-011,CAN-039,TRANSFER,-196,73.13,21-07-2025,TR-2454-20250721,system_admin
TXN-01210,LIG-058,USA-018,ISSUE,-37,540.91,12-06-2025,IS-6530-20250612,system_admin
TXN-01211,ELE-104,JAP-004,ISSUE,-40,5083.21,29-06-2025,IS-5475-20250629,store_keeper
TXN-01212,TYR-150,GER-027,RECEIPT,412,7251.04,21-07-2025,RE-1603-20250721,system_admin
TXN-01213,LIG-057,IND-017,ISSUE,-284,1776.23,10-06-2025,IS-1629-20250610,auto_process
TXN-01214,TYR-132,UK-008,ISSUE,-96,10921.82,30-03-2025,IS-6895-20250330,auto_process
TXN-01215,CAB-013,GER-003,TRANSFER,-185,117.97,23-02-2025,TR-1502-20250223,auto_process
TXN-01216,CAB-001,UK-016,ISSUE,-32,62.14,08-06-2025,IS-5904-20250608,inventory_mgr
TXN-01217,ELE-092,GER-035,RECEIPT,79,6473.04,15-02-2025,RE-8869-20250215,inventory_mgr
TXN-01218,TYR-151,AUS-029,TRANSFER,175,1715.8,18-04-2025,TR-7855-20250418,inventory_mgr
TXN-01219,LIG-045,USA-042,TRANSFER,163,409.03,03-03-2025,TR-7061-20250303,inventory_mgr
TXN-01220,CAB-010,IND-001,ISSUE,-102,77.83,04-05-2025,IS-2612-20250504,inventory_mgr
TXN-01221,LIG-062,CAN-007,RECEIPT,260,2061.53,10-04-2025,RE-4449-20250410,inventory_mgr
TXN-01222,TYR-153,CAN-047,TRANSFER,72,4981.93,14-07-2025,TR-7730-20250714,store_keeper
TXN-01223,CAB-002,AUS-037,RECEIPT,16,75.41,11-03-2025,RE-6715-20250311,auto_process
TXN-01224,MIR-184,JAP-036,RECEIPT,140,1050.22,31-05-2025,RE-6588-20250531,store_keeper
TXN-01225,ELE-113,USA-050,TRANSFER,-20,7457.12,13-06-2025,TR-6709-20250613,store_keeper
TXN-01226,TYR-139,USA-026,ISSUE,-254,3442.34,19-04-2025,IS-4835-20250419,store_keeper
TXN-01227,TYR-126,USA-002,TRANSFER,-141,8283.12,09-08-2025,TR-4942-20250809,auto_process
TXN-01228,LIG-070,AUS-037,TRANSFER,-178,980.55,25-06-2025,TR-5814-20250625,store_keeper
TXN-01229,TYR-140,BRA-030,RECEIPT,228,1686.46,08-04-2025,RE-6900-20250408,auto_process
TXN-01230,CAB-011,USA-050,RECEIPT,498,86.45,15-02-2025,RE-1432-20250215,inventory_mgr
TXN-01231,CAB-005,BRA-006,ISSUE,-23,47.54,25-03-2025,IS-3554-20250325,auto_process
TXN-01232,ELE-086,USA-042,TRANSFER,-168,6381.8,10-05-2025,TR-8857-20250510,system_admin
TXN-01233,ELE-120,UK-040,TRANSFER,-126,5285.6,27-06-2025,TR-9235-20250627,store_keeper
TXN-01234,CAB-011,AUS-045,TRANSFER,125,73.41,03-05-2025,TR-9169-20250503,inventory_mgr
TXN-01235,CAB-004,UK-032,RECEIPT,319,44.12,13-05-2025,RE-2134-20250513,system_admin
TXN-01236,ELE-114,UK-024,TRANSFER,172,4145.11,16-03-2025,TR-9617-20250316,system_admin
TXN-01237,LIG-076,BRA-030,ISSUE,-40,1413.21,30-05-2025,IS-8463-20250530,system_admin
TXN-01238,ELE-086,USA-002,RECEIPT,67,5646.81,13-06-2025,RE-7022-20250613,store_keeper
TXN-01239,TYR-148,USA-026,ISSUE,-168,4811.56,05-05-2025,IS-5154-20250505,system_admin
TXN-01240,LIG-077,BRA-014,RECEIPT,363,1035.4,13-05-2025,RE-6303-20250513,system_admin
TXN-01241,MIR-190,CAN-023,RECEIPT,106,595.2,02-08-2025,RE-1583-20250802,system_admin
TXN-01242,TYR-145,BRA-038,ISSUE,-196,3833.92,26-04-2025,IS-2635-20250426,store_keeper
TXN-01243,MIR-192,JAP-036,ISSUE,-153,1313.24,24-06-2025,IS-8700-20250624,system_admin
TXN-01244,MIR-185,UK-008,TRANSFER,91,290.57,05-06-2025,TR-9062-20250605,auto_process
TXN-01245,CAB-031,UK-016,ISSUE,-284,99.22,16-05-2025,IS-4218-20250516,auto_process
TXN-01246,ELE-092,BRA-006,RECEIPT,224,6154.85,28-02-2025,RE-8418-20250228,system_admin
TXN-01247,TYR-154,IND-025,TRANSFER,-105,4261.62,22-03-2025,TR-3092-20250322,system_admin
TXN-01248,ELE-106,JAP-036,RECEIPT,185,5657.37,12-05-2025,RE-4320-20250512,system_admin
TXN-01249,TYR-126,AUS-021,TRANSFER,-29,8181.11,08-08-2025,TR-8847-20250808,store_keeper
TXN-01250,TYR-141,JAP-020,ISSUE,-162,3895.07,23-06-2025,IS-9682-20250623,store_keeper
TXN-01251,CAB-009,JAP-036,ISSUE,-290,45.44,14-02-2025,IS-1724-20250214,system_admin
TXN-01252,LIG-054,IND-033,TRANSFER,-117,2069.54,25-04-2025,TR-2034-20250425,inventory_mgr
TXN-01253,MIR-190,GER-027,RECEIPT,466,551.39,26-05-2025,RE-7506-20250526,store_keeper
TXN-01254,MIR-166,BRA-006,TRANSFER,-12,514.32,04-07-2025,TR-2848-20250704,store_keeper
TXN-01255,CAB-011,BRA-014,ISSUE,-158,69.23,10-07-2025,IS-3023-20250710,store_keeper
TXN-01256,MIR-192,UK-024,ISSUE,-264,1364.83,30-07-2025,IS-2522-20250730,system_admin
TXN-01257,CAB-034,IND-041,ISSUE,-263,79.43,23-05-2025,IS-6164-20250523,system_admin
TXN-01258,ELE-091,BRA-006,TRANSFER,-64,3907.53,16-02-2025,TR-7181-20250216,system_admin
TXN-01259,ELE-101,UK-040,RECEIPT,162,3508.35,07-06-2025,RE-3683-20250607,system_admin
